timestamp,employee,door
1677051650,168773,3-5
1677051651,168881,6-25
1677051657,168825,2-0
1677051660,168828,2-0
1677051670,168866,1-20
1677051672,168820,2-18
1677051673,168861,2-8
1677051679,168817,2-9
1677051684,168836,3-1
1677051690,168785,3-0
1677051692,168871,1-7
1677051693,168819,3-16
1677051694,168816,5-13
1677051695,168816,5-4
1677051699,168838,1-22
1677051703,168837,1-11
1677051706,168853,5-9
1677051708,168871,1-9
1677051712,168793,2-0
1677051714,168803,6-12
1677051720,168778,6-0
1677051721,168828,2-24
1677051727,168860,1-13
1677051732,168787,0-0
1677051735,168785,3-6
1677051736,168811,3-0
1677051737,168850,5-22
1677051740,168799,1-23
1677051741,168784,5-17
1677051743,168870,6-6
1677051744,168872,5-0
1677051748,168878,2-2
1677051754,168890,3-7
1677051758,168816,5-1
1677051761,168789,4-8
1677051762,168840,6-6
1677051766,168851,1-0
1677051767,168804,1-2
1677051771,168875,3-17
1677051775,168803,6-15
1677051780,168831,4-12
1677051783,168778,6-21
1677051786,168809,1-3
1677051787,168780,3-23
1677051796,168874,4-0
1677051801,168855,5-5
1677051805,168843,6-10
1677051807,168801,5-2
1677051809,168773,3-10
1677051812,168810,2-0
1677051814,168810,2-24
1677051817,168788,2-1
1677051821,168856,0-0
1677051823,168777,6-24
1677051826,168853,5-22
1677051831,168851,1-6
1677051832,168805,3-13
1677051838,168874,4-6
1677051840,168897,5-9
1677051846,168785,3-19
1677051848,168788,2-6
1677051850,168784,5-25
1677051856,168894,1-9
1677051860,168835,4-20
1677051863,168798,4-0
1677051864,168797,1-14
1677051868,168777,6-0
1677051869,168827,0-0
1677051872,168866,3-0
1677051878,168874,4-15
1677051885,168875,3-13
1677051888,168868,0-0
1677051894,168831,4-20
1677051898,168789,3-0
1677051900,168814,3-11
1677051906,168822,0-0
1677051912,168827,6-0
1677051913,168787,6-0
1677051919,168865,5-0
1677051924,168882,1-3
1677051927,168805,3-1
1677051932,168857,1-16
1677051934,168780,3-23
1677051937,168819,3-0
1677051943,168873,2-9
1677051947,168773,3-7
1677051952,168856,2-0
1677051954,168846,2-14
1677051957,168779,3-21
1677051962,168878,2-14
1677051967,168881,6-14
1677051972,168829,6-21
1677051975,168813,2-22
1677051980,168773,6-0
1677051981,168895,4-0
1677051983,168898,0-0
1677051985,168824,5-14
1677051986,168825,2-24
1677051987,168834,4-5
1677051991,168894,1-7
1677051995,168839,0-0
1677051997,168891,2-16
1677052001,168898,4-0
1677052005,168818,3-22
1677052006,168812,2-6
1677052009,168868,2-0
1677052014,168836,3-4
1677052018,168871,1-1
1677052019,168811,3-6
1677052020,168820,2-19
1677052026,168854,4-7
1677052031,168824,5-6
1677052032,168870,6-14
1677052040,168789,3-5
1677052042,168881,6-10
1677052044,168891,2-6
1677052047,168824,5-0
1677052052,168778,6-10
1677052054,168882,1-4
1677052059,168827,6-24
1677052062,168840,6-9
1677052065,168847,1-10
1677052071,168825,2-7
1677052073,168871,1-3
1677052076,168773,6-14
1677052078,168795,3-4
1677052081,168804,4-0
1677052087,168868,2-12
1677052088,168864,4-11
1677052094,168872,5-23
1677052097,168845,1-22
1677052100,168796,6-15
1677052104,168846,2-23
1677052107,168779,3-23
1677052112,168875,3-11
1677052118,168789,3-17
1677052119,168873,1-0
1677052124,168803,6-7
1677052130,168856,2-1
1677052131,168843,6-20
1677052136,168895,4-23
1677052138,168843,6-1
1677052142,168853,5-20
1677052147,168813,2-1
1677052150,168842,3-0
1677052154,168899,0-0
1677052155,168867,4-6
1677052161,168805,6-0
1677052162,168848,1-0
1677052163,168846,2-4
1677052164,168808,6-1
1677052165,168861,0-0
1677052169,168788,2-2
1677052175,168842,3-13
1677052177,168781,0-0
1677052182,168873,1-6
1677052185,168853,5-1
1677052187,168835,4-10
1677052189,168853,5-20
1677052195,168824,5-5
1677052197,168823,0-0
1677052201,168854,4-18
1677052206,168853,5-21
1677052212,168863,1-9
1677052216,168856,2-0
1677052217,168802,6-22
1677052222,168871,1-25
1677052225,168784,5-13
1677052227,168839,4-0
1677052230,168867,1-0
1677052234,168789,3-17
1677052239,168808,6-15
1677052240,168787,6-21
1677052246,168870,6-10
1677052252,168873,1-21
1677052258,168851,1-20
1677052259,168860,1-14
1677052261,168868,2-22
1677052267,168820,1-0
1677052268,168866,3-7
1677052270,168889,5-17
1677052272,168893,2-24
1677052276,168797,1-4
1677052280,168820,1-21
1677052285,168810,4-0
1677052289,168829,6-3
1677052293,168802,6-3
1677052297,168849,4-24
1677052300,168868,2-15
1677052302,168894,0-0
1677052305,168893,2-21
1677052311,168817,2-23
1677052315,168872,5-20
1677052320,168853,1-0
1677052321,168854,4-22
1677052322,168782,6-4
1677052328,168853,1-19
1677052331,168784,5-3
1677052332,168787,4-0
1677052337,168858,1-0
1677052339,168878,6-0
1677052340,168874,4-12
1677052343,168840,6-9
1677052348,168868,2-8
1677052354,168832,1-0
1677052355,168875,3-10
1677052359,168898,5-0
1677052363,168778,3-0
1677052365,168897,5-8
1677052367,168805,6-22
1677052372,168892,3-0
1677052373,168805,6-13
1677052375,168783,3-20
1677052380,168785,3-5
1677052386,168775,3-19
1677052391,168824,5-14
1677052397,168868,2-25
1677052402,168857,1-20
1677052406,168874,4-6
1677052411,168850,2-0
1677052417,168850,2-8
1677052423,168864,1-0
1677052426,168787,4-13
1677052430,168864,1-15
1677052435,168848,1-1
1677052443,168855,5-6
1677052444,168897,5-14
1677052448,168863,1-10
1677052451,168857,1-4
1677052455,168855,1-0
1677052457,168814,6-0
1677052459,168882,5-0
1677052464,168814,4-0
1677052466,168891,0-0
1677052472,168893,2-21
1677052474,168822,3-0
1677052476,168834,4-22
1677052480,168866,4-0
1677052482,168852,4-0
1677052486,168859,4-5
1677052491,168881,6-10
1677052495,168894,1-0
1677052498,168867,1-25
1677052502,168838,1-23
1677052507,168819,0-0
1677052511,168801,5-9
1677052515,168774,1-24
1677052516,168844,5-0
1677052517,168872,5-14
1677052522,168838,1-6
1677052527,168879,0-0
1677052532,168865,5-20
1677052537,168802,6-7
1677052539,168847,1-7
1677052543,168815,2-21
1677052549,168853,1-0
1677052550,168784,6-0
1677052556,168871,1-13
1677052561,168832,1-14
1677052564,168840,6-19
1677052568,168811,0-0
1677052572,168791,6-23
1677052578,168819,5-0
1677052579,168816,5-3
1677052584,168870,6-25
1677052586,168788,2-8
1677052587,168845,1-20
1677052592,168832,1-25
1677052595,168838,1-6
1677052601,168878,6-20
1677052605,168817,2-7
1677052606,168805,6-2
1677052612,168876,2-10
1677052614,168847,1-16
1677052618,168775,3-6
1677052622,168868,2-12
1677052623,168815,2-18
1677052629,168801,5-11
1677052631,168785,3-24
1677052634,168796,6-19
1677052637,168810,3-0
1677052639,168859,4-19
1677052641,168839,4-16
1677052643,168820,2-0
1677052646,168805,6-23
1677052647,168870,6-11
1677052653,168890,3-24
1677052654,168820,2-7
1677052659,168880,1-19
1677052663,168848,1-11
1677052667,168893,2-21
1677052675,168826,5-0
1677052681,168840,5-0
1677052687,168788,4-0
1677052688,168882,5-13
1677052690,168775,3-13
1677052696,168894,1-3
1677052700,168866,4-3
1677052704,168808,6-17
1677052705,168874,4-15
1677052709,168799,1-20
1677052711,168823,5-0
1677052715,168817,2-2
1677052718,168826,5-5
1677052720,168823,5-9
1677052722,168852,4-21
1677052728,168779,3-3
1677052731,168860,1-20
1677052736,168815,2-6
1677052741,168806,2-11
1677052745,168882,2-0
1677052751,168871,1-20
1677052756,168805,6-24
1677052759,168867,2-0
1677052764,168823,5-23
1677052768,168801,5-16
1677052772,168848,1-22
1677052778,168875,3-23
1677052780,168897,5-23
1677052783,168875,2-0
1677052788,168796,6-1
1677052789,168816,5-15
1677052790,168821,5-0
1677052794,168875,2-10
1677052795,168851,1-6
1677052801,168897,5-15
1677052805,168773,0-0
1677052808,168798,4-13
1677052813,168784,6-23
1677052814,168883,6-14
1677052816,168874,4-10
1677052820,168838,3-0
1677052823,168850,2-16
1677052827,168847,1-8
1677052830,168792,0-0
1677052835,168798,4-20
1677052836,168778,3-15
1677052840,168787,4-2
1677052846,168871,1-16
1677052848,168849,4-20
1677052851,168841,1-15
1677052853,168779,3-22
1677052856,168814,4-13
1677052858,168850,6-0
1677052863,168826,5-13
1677052868,168874,4-2
1677052872,168829,6-4
1677052876,168827,6-22
1677052878,168819,5-16
1677052880,168890,3-11
1677052885,168860,1-6
1677052891,168826,5-19
1677052894,168825,2-15
1677052897,168802,6-5
1677052901,168898,2-0
1677052906,168868,2-9
1677052912,168874,4-14
1677052914,168872,5-11
1677052916,168773,2-0
1677052917,168796,6-9
1677052919,168873,5-0
1677052924,168792,5-0
1677052927,168861,1-0
1677052928,168837,2-0
1677052932,168848,1-2
1677052938,168829,6-13
1677052943,168818,1-0
1677052944,168811,3-0
1677052945,168775,0-0
1677052950,168867,2-17
1677052952,168892,3-13
1677052953,168852,4-8
1677052959,168890,4-0
1677052961,168773,2-15
1677052963,168858,1-18
1677052966,168880,1-23
1677052972,168782,6-16
1677052976,168790,6-5
1677052980,168836,3-10
1677052981,168868,2-17
1677052986,168891,5-0
1677052989,168851,1-4
1677052990,168811,6-0
1677052996,168883,6-21
1677052997,168814,6-0
1677053003,168867,2-5
1677053007,168806,6-0
1677053009,168846,2-16
1677053010,168843,6-2
1677053015,168848,1-2
1677053021,168838,3-15
1677053023,168893,2-11
1677053027,168895,4-0
1677053033,168861,1-20
1677053040,168837,2-20
1677053042,168883,6-1
1677053047,168829,6-3
1677053052,168878,6-12
1677053053,168809,1-4
1677053056,168891,0-0
1677053061,168814,6-0
1677053067,168775,5-0
1677053070,168792,5-3
1677053077,168854,4-21
1677053082,168849,4-8
1677053085,168789,3-10
1677053091,168833,0-0
1677053096,168806,6-25
1677053100,168875,6-0
1677053104,168811,6-18
1677053106,168801,5-18
1677053111,168852,4-18
1677053117,168898,2-25
1677053122,168815,2-17
1677053128,168805,6-2
1677053134,168838,3-21
1677053137,168855,1-20
1677053139,168813,2-17
1677053140,168826,5-5
1677053143,168828,2-18
1677053156,168800,4-23
1677053160,168835,0-0
1677053165,168858,1-7
1677053168,168791,6-12
1677053169,168858,1-4
1677053171,168791,6-11
1677053176,168819,0-0
1677053178,168873,5-14
1677053181,168827,6-10
1677053187,168891,4-0
1677053192,168838,3-1
1677053196,168837,2-17
1677053198,168857,1-14
1677053201,168855,3-0
1677053210,168855,0-0
1677053215,168781,1-0
1677053218,168859,4-25
1677053221,168795,3-5
1677053226,168841,1-3
1677053227,168876,2-6
1677053233,168792,5-0
1677053239,168818,1-21
1677053244,168822,0-0
1677053246,168798,4-15
1677053248,168849,4-15
1677053250,168865,5-13
1677053254,168861,1-4
1677053256,168811,6-15
1677053262,168891,4-15
1677053264,168782,2-0
1677053266,168818,1-23
1677053271,168818,1-5
1677053275,168871,1-0
1677053281,168893,2-16
1677053284,168813,2-2
1677053294,168809,1-16
1677053300,168812,2-12
1677053306,168899,4-0
1677053312,168820,2-13
1677053315,168825,6-0
1677053318,168877,2-0
1677053320,168875,6-12
1677053321,168833,4-0
1677053322,168784,6-23
1677053325,168826,0-0
1677053327,168827,6-0
1677053330,168898,2-4
1677053334,168789,3-18
1677053338,168895,4-13
1677053342,168799,1-4
1677053347,168876,2-3
1677053353,168883,2-0
1677053358,168831,4-2
1677053361,168803,6-2
1677053362,168791,6-22
1677053367,168833,4-2
1677053368,168836,3-18
1677053373,168774,1-18
1677053374,168863,1-13
1677053377,168813,2-24
1677053378,168826,5-0
1677053380,168774,1-0
1677053384,168813,2-13
1677053395,168800,0-0
1677053401,168891,2-0
1677053402,168816,5-19
1677053403,168787,4-2
1677053408,168865,5-7
1677053410,168869,0-0
1677053414,168787,4-21
1677053419,168783,3-5
1677053424,168889,6-0
1677053425,168818,1-12
1677053431,168879,4-0
1677053433,168785,3-0
1677053437,168864,1-23
1677053440,168790,6-21
1677053446,168848,1-1
1677053452,168812,2-12
1677053453,168872,5-19
1677053457,168856,2-13
1677053459,168777,6-7
1677053460,168879,4-24
1677053462,168861,1-18
1677053468,168871,1-9
1677053474,168853,1-6
1677053477,168845,1-24
1677053478,168829,6-23
1677053482,168859,4-2
1677053484,168785,6-0
1677053489,168797,1-17
1677053493,168897,5-2
1677053496,168805,3-0
1677053501,168820,2-9
1677053504,168792,4-0
1677053509,168821,5-14
1677053514,168848,1-23
1677053516,168785,6-21
1677053521,168818,1-6
1677053522,168782,2-23
1677053528,168877,2-15
1677053533,168843,6-21
1677053534,168868,2-25
1677053540,168843,6-13
1677053542,168801,4-0
1677053546,168872,5-9
1677053551,168813,2-4
1677053555,168851,1-13
1677053561,168880,1-3
1677053565,168875,3-0
1677053567,168850,6-24
1677053573,168882,2-23
1677053576,168779,3-4
1677053578,168824,5-15
1677053583,168782,2-18
1677053588,168846,2-17
1677053594,168817,5-0
1677053597,168789,3-16
1677053603,168867,2-12
1677053607,168791,6-25
1677053609,168891,2-22
1677053615,168828,2-10
1677053621,168867,2-1
1677053624,168856,2-21
1677053628,168876,2-25
1677053629,168879,6-0
1677053632,168794,6-6
1677053637,168784,6-6
1677053640,168861,1-16
1677053641,168838,6-0
1677053647,168773,2-23
1677053650,168890,4-10
1677053655,168842,3-23
1677053660,168806,6-3
1677053664,168822,4-0
1677053666,168845,1-20
1677053670,168824,5-21
1677053675,168846,0-0
1677053678,168863,1-16
1677053679,168839,6-0
1677053685,168877,2-21
1677053688,168859,4-11
1677053690,168837,2-9
1677053693,168817,5-20
1677053697,168827,6-22
1677053701,168824,5-19
1677053706,168797,1-19
1677053709,168837,2-4
1677053710,168801,4-15
1677053716,168823,5-4
1677053721,168880,3-0
1677053727,168782,5-0
1677053729,168799,1-23
1677053731,168889,6-22
1677053735,168782,5-19
1677053739,168892,1-0
1677053744,168862,5-5
1677053750,168811,0-0
1677053756,168783,3-12
1677053758,168820,2-16
1677053764,168860,1-15
1677053769,168802,0-0
1677053771,168814,6-11
1677053775,168822,4-16
1677053778,168866,6-0
1677053782,168802,2-0
1677053786,168882,2-22
1677053787,168876,2-4
1677053790,168893,2-24
1677053796,168823,5-10
1677053799,168847,1-10
1677053804,168893,2-9
1677053810,168835,2-0
1677053816,168774,1-4
1677053817,168806,6-15
1677053819,168877,2-9
1677053823,168780,3-2
1677053827,168794,3-0
1677053829,168858,1-2
1677053835,168889,6-6
1677053841,168796,6-19
1677053844,168843,6-25
1677053847,168848,1-18
1677053850,168889,6-6
1677053854,168774,1-9
1677053858,168785,6-13
1677053863,168789,5-0
1677053867,168830,6-15
1677053868,168861,1-7
1677053872,168856,2-4
1677053877,168782,2-0
1677053880,168818,6-0
1677053883,168883,6-0
1677053887,168789,5-11
1677053888,168838,6-8
1677053891,168799,5-0
1677053895,168870,6-23
1677053900,168780,3-15
1677053911,168794,5-0
1677053915,168824,1-0
1677053921,168797,1-11
1677053927,168875,3-23
1677053932,168819,5-0
1677053933,168890,4-14
1677053939,168826,5-15
1677053940,168863,1-22
1677053941,168797,1-11
1677053945,168834,4-4
1677053950,168879,6-13
1677053956,168898,2-10
1677053957,168826,5-23
1677053958,168829,6-18
1677053960,168822,4-20
1677053964,168867,4-0
1677053970,168793,5-0
1677053976,168796,6-17
1677053981,168894,1-1
1677053982,168831,4-8
1677053986,168824,1-7
1677053988,168800,5-0
1677053990,168808,6-10
1677053996,168882,2-1
1677054000,168862,5-23
1677054005,168865,5-16
1677054008,168845,1-0
1677054010,168875,3-9
1677054012,168856,2-4
1677054015,168892,1-25
1677054021,168861,1-7
1677054027,168783,3-0
1677054030,168830,6-14
1677054034,168872,5-8
1677054035,168835,4-0
1677054036,168791,6-21
1677054038,168843,6-4
1677054041,168863,1-3
1677054042,168778,3-22
1677054046,168850,6-17
1677054049,168846,4-0
1677054053,168812,2-10
1677054057,168846,4-24
1677054061,168890,4-13
1677054062,168782,2-11
1677054067,168782,2-0
1677054070,168870,6-14
1677054071,168840,5-9
1677054076,168793,5-21
1677054081,168822,4-12
1677054085,168821,5-11
1677054091,168874,4-4
1677054097,168804,4-20
1677054100,168899,4-23
1677054101,168798,4-8
1677054107,168857,1-8
1677054110,168794,5-9
1677054114,168846,2-0
1677054117,168808,6-11
1677054123,168889,3-0
1677054125,168891,2-18
1677054127,168817,5-7
1677054132,168846,2-20
1677054137,168862,5-8
1677054143,168877,2-11
1677054144,168879,6-24
1677054145,168815,2-22
1677054152,168878,6-13
1677054154,168774,1-3
1677054159,168803,6-23
1677054165,168804,4-13
1677054171,168866,6-0
1677054172,168803,6-1
1677054173,168873,5-19
1677054179,168878,6-2
1677054181,168853,4-0
1677054185,168790,1-0
1677054187,168873,5-18
1677054189,168811,6-0
1677054193,168823,5-17
1677054199,168875,3-16
1677054200,168898,3-0
1677054205,168819,5-20
1677054208,168823,5-5
1677054209,168804,4-7
1677054213,168839,6-12
1677054216,168789,5-8
1677054217,168848,1-14
1677054218,168891,0-0
1677054223,168866,6-15
1677054224,168865,5-17
1677054228,168826,5-0
1677054232,168893,2-17
1677054239,168819,5-12
1677054241,168848,1-20
1677054244,168837,2-19
1677054246,168858,1-18
1677054250,168860,3-0
1677054256,168893,2-6
1677054259,168879,6-24
1677054263,168839,6-10
1677054266,168806,6-15
1677054271,168790,1-18
1677054272,168866,1-0
1677054276,168819,5-17
1677054282,168833,1-0
1677054284,168879,6-11
1677054286,168872,5-14
1677054290,168858,1-24
1677054294,168833,1-19
1677054305,168841,1-13
1677054308,168805,3-2
1677054314,168841,1-19
1677054318,168882,2-12
1677054320,168877,2-6
1677054324,168809,1-23
1677054329,168798,4-11
1677054332,168881,6-16
1677054337,168830,6-24
1677054339,168785,1-0
1677054343,168819,5-15
1677054346,168797,1-15
1677054349,168849,4-20
1677054353,168792,4-8
1677054358,168876,2-4
1677054364,168808,6-24
1677054365,168872,1-0
1677054367,168798,4-12
1677054369,168831,4-17
1677054373,168822,4-7
1677054378,168820,2-11
1677054381,168839,6-8
1677054384,168866,1-4
1677054390,168832,1-5
1677054394,168831,4-5
1677054400,168898,3-16
1677054402,168791,6-16
1677054403,168877,2-7
1677054409,168795,3-24
1677054415,168812,2-0
1677054419,168784,6-9
1677054422,168818,6-4
1677054424,168842,3-2
1677054425,168774,1-23
1677054431,168835,2-0
1677054435,168860,3-13
1677054439,168889,3-24
1677054440,168796,6-23
1677054443,168793,5-1
1677054448,168799,3-0
1677054449,168892,1-6
1677054455,168819,5-24
1677054457,168883,6-11
1677054460,168815,2-21
1677054463,168798,3-0
1677054469,168893,2-0
1677054470,168799,3-17
1677054475,168863,1-6
1677054478,168848,1-20
1677054479,168836,3-2
1677054481,168862,5-17
1677054486,168892,3-0
1677054490,168833,1-12
1677054493,168802,2-15
1677054497,168829,6-15
1677054501,168785,6-0
1677054504,168823,5-17
1677054511,168852,1-0
1677054512,168877,2-22
1677054514,168855,1-0
1677054518,168892,3-16
1677054524,168873,5-17
1677054527,168826,5-18
1677054533,168794,5-5
1677054544,168789,6-0
1677054549,168864,1-0
1677054553,168899,4-10
1677054559,168773,2-2
1677054563,168804,4-13
1677054566,168894,1-13
1677054569,168898,3-25
1677054571,168899,4-24
1677054575,168847,1-20
1677054576,168889,3-14
1677054582,168883,6-11
1677054584,168779,3-21
1677054586,168817,5-10
1677054590,168800,5-1
1677054592,168833,1-21
1677054593,168893,2-14
1677054595,168790,2-0
1677054599,168868,2-14
1677054601,168773,2-6
1677054603,168853,4-6
1677054607,168879,4-0
1677054608,168809,1-9
1677054613,168828,2-13
1677054619,168773,2-13
1677054622,168899,4-1
1677054625,168852,1-8
1677054627,168828,2-17
1677054628,168809,1-3
1677054630,168837,2-18
1677054634,168847,1-24
1677054637,168874,4-5
1677054639,168840,5-16
1677054642,168818,6-20
1677054644,168809,1-18
1677054646,168878,6-5
1677054647,168790,2-2
1677054651,168828,2-24
1677054653,168803,6-1
1677054659,168833,1-9
1677054662,168831,4-13
1677054667,168840,5-16
1677054672,168799,3-20
1677054676,168877,6-0
1677054682,168796,6-21
1677054683,168778,3-24
1677054685,168868,2-12
1677054691,168892,5-0
1677054697,168827,6-13
